latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
52.19051637222222,-117.26046653611112,2185.4151,0.76806,65,2019,174477.224
52.190484866666665,-117.26040281388887,2185.6423,0.76667,65,2019,182166.489
52.19045272222222,-117.26033748055553,2185.6589,0.76528,65,2019,189856.688
52.19042793611111,-117.26027894999999,2185.8406,0.76389,65,2019,197545.921
52.190401011111106,-117.26021951111109,2186.0893,0.76250,65,2019,205233.923
52.19037486666666,-117.26016144444446,2186.3936,0.76111,65,2019,212922.466
52.19034290277777,-117.26009277777777,2186.3141,0.75972,65,2019,220608.381
52.19031476666665,-117.26002815555556,2186.3343,0.75833,65,2019,228292.391
52.190293783333324,-117.25996101666664,2186.8806,0.75694,65,2019,235976.550
52.19027147777778,-117.25988787777777,2186.8119,0.75556,65,2019,243662.450
52.19025040555556,-117.25981324722223,2186.7147,0.75417,65,2019,251348.996
52.19023331111111,-117.2597448277778,2186.6934,0.75278,65,2019,259036.918
52.190216555555544,-117.25967795555555,2186.7199,0.75139,65,2019,266727.039
52.19019819166665,-117.25960414722222,2186.6102,0.75000,65,2019,274416.082
52.190179211111115,-117.25953505555556,2186.7278,0.74861,65,2019,282100.031
52.19016073611111,-117.25947020555556,2186.4911,0.74722,65,2019,289782.377
52.190143963888886,-117.25940755000003,2186.5301,0.74583,65,2019,297463.500
52.19012401944444,-117.25933848055556,2186.4678,0.74444,65,2019,305145.327
52.19011336944444,-117.2592901111111,2186.5969,0.74306,65,2019,312826.792
52.19009837222222,-117.25923186111112,2186.5079,0.74167,65,2019,320506.901
52.19008029722221,-117.25917058333333,2186.5531,0.74028,65,2019,328184.936
52.19006403611111,-117.25909983055556,2186.581,0.73889,65,2019,335864.714
52.19004630277777,-117.25903094722223,2186.4296,0.73750,65,2019,343547.278
52.19003141388889,-117.25896582499999,2186.3353,0.73611,65,2019,351231.191
52.190014091666654,-117.25890237500002,2186.1454,0.73472,65,2019,358914.663
52.18985527777777,-117.25830634444445,2184.0555,0.72222,65,2019,428035.165
52.18983886388889,-117.25824182222222,2183.8604,0.72083,65,2019,435708.390
52.18982326666666,-117.25818189444443,2183.7253,0.71944,65,2019,443380.477
52.18980879166666,-117.25811838888889,2183.5732,0.71806,65,2019,451055.339
52.1897923111111,-117.25806224444446,2183.3743,0.71667,65,2019,458729.688
52.189747758333326,-117.25787953333334,2182.7567,0.71250,65,2019,481749.354
52.18973165833333,-117.2578168138889,2182.873,0.71111,65,2019,489421.204
52.18971591388888,-117.25775721944444,2182.7026,0.70972,65,2019,497097.474
52.189702322222224,-117.25770707500001,2182.4591,0.70833,65,2019,-495226.047
52.1896885361111,-117.25765290833333,2182.2394,0.70694,65,2019,-487547.722
52.18964506944444,-117.25748459722222,2181.4627,0.70278,65,2019,-464513.204
52.18962672499999,-117.25741781388888,2181.4548,0.70139,65,2019,-456835.284
52.189613258333324,-117.257365575,2181.2213,0.70000,65,2019,-449158.842
52.18960054722221,-117.25730338611109,2181.1928,0.69861,65,2019,-441483.196
52.18958373333333,-117.25723751944444,2181.0889,0.69722,65,2019,-433808.043
52.18956826388888,-117.25717427222222,2181.0424,0.69583,65,2019,-426134.668
52.18955307222222,-117.25710956666668,2180.8668,0.69444,65,2019,-418463.647
52.1895394611111,-117.25704663333332,2181.0903,0.69306,65,2019,-410787.566
52.18952955555555,-117.25700441111113,2180.9028,0.69167,65,2019,-403109.837
52.189513811111105,-117.25694092222223,2180.6783,0.69028,65,2019,-395431.737
52.18949793333333,-117.25687592500002,2180.6005,0.68889,65,2019,-387754.436
52.18948394166666,-117.25681246944444,2180.5529,0.68750,65,2019,-380078.660
52.18947032499999,-117.25675140833333,2180.3274,0.68611,65,2019,-372404.195
52.189455822222214,-117.25668940833334,2180.2036,0.68472,65,2019,-364729.054
52.18944025,-117.25662485833332,2180.0165,0.68333,65,2019,-357053.409
52.189425344444444,-117.25656023055555,2179.9476,0.68194,65,2019,-349376.232
52.18941096944443,-117.25649463055557,2179.6692,0.68056,65,2019,-341700.584
52.18939641388888,-117.25642536111111,2179.6957,0.67917,65,2019,-334026.318
52.18938106388888,-117.25635940555557,2179.6841,0.67778,65,2019,-326352.954
52.189369074999995,-117.25629508611112,2179.4665,0.67639,65,2019,-318682.694
52.189351141666656,-117.25622609166666,2179.3372,0.67500,65,2019,-311012.504
52.189334652777774,-117.2561582527778,2179.3089,0.67361,65,2019,-303342.231
52.18931907777777,-117.25609138611112,2179.1824,0.67222,65,2019,-295671.557
52.18930612222222,-117.25602355277778,2178.938,0.67083,65,2019,-288002.228
52.18929204722222,-117.25595545833335,2178.8183,0.66944,65,2019,-280331.466
52.18927811111111,-117.25588992777776,2178.6277,0.66806,65,2019,-272660.288
52.189269841666665,-117.25583359722222,2178.4829,0.66667,65,2019,-264991.849
52.189260125,-117.25576215,2178.3483,0.66528,65,2019,-257323.619
52.18924556944444,-117.25568863611112,2178.1271,0.66389,65,2019,-249656.474
52.18923424444444,-117.25561883055559,2178.0624,0.66250,65,2019,-241992.135
52.18922846944444,-117.25553510833333,2177.9196,0.66111,65,2019,-234331.698
52.18920918055555,-117.25540660277778,2174.5396,0.65833,65,2019,-219012.610
52.18919885277777,-117.25534326111111,2174.4287,0.65694,65,2019,-211349.774
52.18918954444443,-117.25528709444444,2174.2656,0.65556,65,2019,-203686.206
52.18918850555555,-117.25528233055556,2174.2567,0.65417,65,2019,-196027.460
52.18918848888888,-117.25528234444442,2174.2842,0.65278,65,2019,-188371.001
52.18918840833333,-117.25528220277776,2174.2883,0.65139,65,2019,-180717.621
52.189188363888896,-117.255282325,2174.2413,0.65000,65,2019,-173068.143
52.18918811388888,-117.25528224166668,2174.2291,0.64861,65,2019,-165423.302
52.1891882861111,-117.25528253333333,2174.2249,0.64722,65,2019,-157783.566
52.18918803333334,-117.25528095555556,2174.2241,0.64583,65,2019,-150146.185
52.189182133333325,-117.25523266388889,2174.162,0.64444,65,2019,-142507.930
52.18917593888889,-117.2551744,2174.0056,0.64306,65,2019,-134872.520
52.18916417777777,-117.25511179722223,2173.8708,0.64167,65,2019,-127238.900
52.18915495277776,-117.25505046666665,2173.5871,0.64028,65,2019,-119608.485
52.18908094999999,-117.25444260277777,2172.4043,0.62500,65,2019,-35680.009
52.18907227777777,-117.25438744722221,2172.2753,0.62361,65,2019,-28048.167
52.189065458333324,-117.25432969999999,2172.0994,0.62222,65,2019,-20417.785
52.18905815555555,-117.25426894166665,2171.7926,0.62083,65,2019,-12788.974
52.189052149999995,-117.25420949444444,2171.563,0.61944,65,2019,-5158.194
52.18904472499999,-117.25414783055554,2171.2784,0.61806,65,2019,2471.110
52.18902938055556,-117.25401370555555,2171.2688,0.61528,65,2019,17728.177
52.18902102777777,-117.25394850277775,2171.3278,0.61389,65,2019,25355.740
52.189012586111104,-117.25388538055556,2171.032,0.61250,65,2019,32986.830
52.18900366111111,-117.25382469722226,2170.8251,0.61111,65,2019,40618.542
52.188992747222215,-117.25376223888885,2170.7786,0.60972,65,2019,48249.988
52.18898418888888,-117.25369479444444,2170.5861,0.60833,65,2019,55878.473
52.1889720861111,-117.25363114166669,2170.3786,0.60694,65,2019,63503.739
52.18896117777778,-117.25356404166666,2170.3713,0.60556,65,2019,71127.070
52.18894958611109,-117.25349415833334,2170.1732,0.60417,65,2019,78749.358
52.18893983888889,-117.25342882500001,2170.0569,0.60278,65,2019,86370.040
52.1889051611111,-117.25293652777776,2171.1907,0.59028,65,2019,154898.110
52.188892849999995,-117.2528727277778,2170.6511,0.58889,65,2019,162512.082
52.1888318611111,-117.252708175,2166.4617,0.58750,65,2019,170113.040
52.18880753333333,-117.25268691111111,2166.4963,0.58611,65,2019,177705.815
52.18879588055555,-117.25262378888888,2166.257,0.58472,65,2019,185302.387
52.18878373333332,-117.25255827499998,2166.1711,0.58333,65,2019,192900.002
52.18878289166666,-117.25254921111112,2166.0904,0.58194,65,2019,200497.831
52.18878289722221,-117.2525491388889,2166.0917,0.58056,65,2019,208095.535
52.188782744444424,-117.25254903611112,2166.087,0.57917,65,2019,215693.224
52.188782925,-117.25254938055554,2166.0816,0.57778,65,2019,223291.072
52.18878279722221,-117.25254927222223,2166.0725,0.57639,65,2019,230888.872
52.188782611111115,-117.25254906388888,2166.0695,0.57500,65,2019,238487.057
52.18878251388889,-117.25254888055555,2166.0852,0.57361,65,2019,246085.731
52.188782077777766,-117.25254879722222,2166.0677,0.57222,65,2019,253684.662
52.188782077777766,-117.25254866388889,2166.061,0.57083,65,2019,261283.801
52.18878149444444,-117.2525481,2166.0227,0.56944,65,2019,268882.559
52.18878161944444,-117.25254817777778,2166.0362,0.56806,65,2019,276481.173
52.188781744444434,-117.25254862499999,2166.0312,0.56667,65,2019,284079.350
52.188781730555554,-117.25254828055557,2166.0404,0.56528,65,2019,291677.236
52.18878206666666,-117.2525488138889,2166.054,0.56389,65,2019,299274.887
52.18878214722223,-117.25254896944445,2166.0541,0.56250,65,2019,306872.178
52.18878195,-117.2525484361111,2166.0817,0.56111,65,2019,314469.148
52.18878243333332,-117.25254937777777,2166.095,0.55972,65,2019,322065.747
52.18878179444444,-117.25254876111111,2166.0122,0.55833,65,2019,329661.828
52.18878220833332,-117.25254905277778,2166.0546,0.55694,65,2019,337257.916
52.18878195277778,-117.25254898055555,2166.0159,0.55556,65,2019,344853.341
52.18878225277778,-117.25254915833334,2166.0665,0.55417,65,2019,352448.478
52.18878217222222,-117.25254899722222,2166.0522,0.55278,65,2019,360042.907
52.18878207499999,-117.25254903888889,2166.0392,0.55139,65,2019,367636.901
52.18878214166666,-117.25254900555557,2166.0467,0.55000,65,2019,375230.477
52.188782102777765,-117.25254905555556,2166.0397,0.54861,65,2019,382823.426
52.188782016666664,-117.2525491388889,2166.0266,0.54722,65,2019,390416.001
52.18878178611109,-117.252548775,2166.001,0.54583,65,2019,398008.001
52.18878223055555,-117.252549025,2166.0606,0.54444,65,2019,405599.588
52.18878207499999,-117.25254886111111,2166.0489,0.54306,65,2019,413190.424
52.18878216111111,-117.25254896111113,2166.0598,0.54167,65,2019,420780.705
52.18878193055555,-117.25254890277778,2166.0268,0.54028,65,2019,428370.321
52.18878207222221,-117.25254905555556,2166.0273,0.53889,65,2019,435959.325
52.18878218333333,-117.25254931944444,2166.0323,0.53750,65,2019,443547.655
52.18878233055555,-117.25254921944445,2166.0819,0.53611,65,2019,451135.295
52.188782069444436,-117.25254921388888,2166.0562,0.53472,65,2019,458722.083
52.188782105555546,-117.25254906666669,2166.0465,0.53333,65,2019,466307.653
52.188781941666655,-117.25254918611111,2166.0193,0.53194,65,2019,473891.517
52.18878280555556,-117.25254949166667,2166.1379,0.53056,65,2019,481474.967
52.188783797222214,-117.25254846388889,2166.3431,0.52778,65,2019,496639.425
52.18878423055556,-117.25254880000003,2166.3814,0.52639,65,2019,-495782.468
52.188783772222216,-117.25254863888888,2166.3054,0.52500,65,2019,-488203.967
52.18878399722221,-117.25254856666668,2166.337,0.52361,65,2019,-480625.817
52.18878417777778,-117.25254866666667,2166.3362,0.52222,65,2019,-473048.374
52.18878360277777,-117.25254855,2166.2531,0.52083,65,2019,-465471.823
52.18878425277777,-117.25254867499999,2166.358,0.51944,65,2019,-457895.557
52.188783897222216,-117.25254862222219,2166.3165,0.51806,65,2019,-450320.412
52.188784330555535,-117.25254865555556,2166.3746,0.51667,65,2019,-442745.709
52.188784608333336,-117.25254924444445,2166.3873,0.51528,65,2019,-435172.070
52.18878456666666,-117.25254880000003,2166.4312,0.51389,65,2019,-427598.985
52.18878448888888,-117.25254927222223,2166.3681,0.51250,65,2019,-420027.193
52.18878442777777,-117.25254878333334,2166.3991,0.51111,65,2019,-412455.940
52.1887842861111,-117.25254878055554,2166.3727,0.50972,65,2019,-404885.787
52.18878438055555,-117.25254883055555,2166.3825,0.50833,65,2019,-397316.429
52.188784472222224,-117.25254936666667,2166.391,0.50694,65,2019,-389748.011
52.18878510555556,-117.25254965277777,2166.4719,0.50556,65,2019,-382180.357
52.18878452777776,-117.25254915833334,2166.399,0.50417,65,2019,-374614.256
52.18878482222221,-117.25254932777779,2166.4196,0.50278,65,2019,-367048.971
52.18878450555555,-117.25254921111112,2166.3696,0.50139,65,2019,-359484.807
52.18878442222221,-117.25254923888892,2166.3424,0.50000,65,2019,-351922.214
52.188784238888886,-117.25254894444441,2166.3325,0.49861,65,2019,-344361.053
52.188784475000006,-117.25254949166667,2166.3307,0.49722,65,2019,-336801.559
52.188784352777766,-117.25254950833335,2166.3343,0.49583,65,2019,-329243.936
52.1887841611111,-117.25254942777778,2166.2985,0.49444,65,2019,-321688.720
52.18878436944444,-117.25254946111114,2166.3373,0.49306,65,2019,-314135.536
52.188784541666664,-117.25254941388887,2166.3564,0.49167,65,2019,-306584.531
52.1887809111111,-117.25252799444443,2166.0887,0.48750,65,2019,-283930.061
52.18878093888889,-117.2525278,2166.1254,0.48611,65,2019,-276381.469
52.188781074999994,-117.25252806388887,2166.1295,0.48472,65,2019,-268833.631
52.18878146111111,-117.25252870277778,2166.1499,0.48333,65,2019,-261286.186
52.18878240555554,-117.25252965277778,2166.2709,0.48194,65,2019,-253738.820
52.18878192222222,-117.25252879444442,2166.2668,0.48056,65,2019,-246191.859
52.18878204722221,-117.25252881944445,2166.2664,0.47917,65,2019,-238645.343
52.188781988888884,-117.25252896388888,2166.2549,0.47778,65,2019,-231099.820
52.18878195555555,-117.25252892222225,2166.2411,0.47639,65,2019,-223555.818
52.188781988888884,-117.25252906666664,2166.238,0.47500,65,2019,-216012.317
52.188781880555545,-117.252528875,2166.2316,0.47361,65,2019,-208469.585
52.18878186944443,-117.25252894722222,2166.2232,0.47222,65,2019,-200927.878
52.1887817611111,-117.25252881388889,2166.2174,0.47083,65,2019,-193387.344
52.188782641666656,-117.25252890277778,2166.3428,0.46806,65,2019,-178305.607
52.188782713888884,-117.25252915277778,2166.3419,0.46667,65,2019,-170763.897
52.188782605555545,-117.25252883611111,2166.3193,0.46528,65,2019,-163221.457
52.18878244722221,-117.25252875833333,2166.2866,0.46389,65,2019,-155678.247
52.18878244722221,-117.25252878055555,2166.301,0.46250,65,2019,-148134.208
52.18878232777777,-117.25252855833332,2166.3178,0.46111,65,2019,-140590.549
52.18878231944444,-117.25252880555556,2166.2912,0.45972,65,2019,-133050.340
52.188771675,-117.25249673055555,2166.2179,0.45833,65,2019,-125514.556
52.18876203888889,-117.25245106944445,2166.1423,0.45694,65,2019,-117979.974
52.188745077777774,-117.25240475555555,2166.0434,0.45556,65,2019,-110428.081
52.18874128888887,-117.25239849444445,2165.7983,0.45417,65,2019,-102876.540
52.18873804722221,-117.25239180555556,2165.7547,0.45278,65,2019,-95332.574
52.188723230555546,-117.25235720833331,2165.9271,0.45139,65,2019,-87780.317
52.188705961111104,-117.25232043055554,2165.2151,0.45000,65,2019,-80219.255
52.188683947222216,-117.25228825277776,2165.0303,0.44861,65,2019,-72652.608
52.188658783333324,-117.2522585361111,2164.8275,0.44722,65,2019,-65084.405
52.18862772499999,-117.25222745833334,2164.8336,0.44583,65,2019,-57516.647
52.18861054444445,-117.2522134611111,2164.853,0.44444,65,2019,-49956.208
52.18858611944445,-117.25218891388889,2164.9646,0.44306,65,2019,-42400.192
52.188553269444434,-117.25217592777778,2165.4113,0.44167,65,2019,-34847.475
52.188516674999995,-117.25218277777778,2165.8507,0.44028,65,2019,-27294.890
52.18847274999998,-117.25220588888891,2166.2088,0.43889,65,2019,-19740.949
52.18843888333332,-117.25223207777778,2166.3907,0.43750,65,2019,-12188.432
52.18840867499999,-117.25226033888889,2166.7136,0.43611,65,2019,-4632.700
52.188385366666665,-117.25228623888887,2166.8505,0.43472,65,2019,2923.933
52.18836255555555,-117.25231735833334,2166.9189,0.43333,65,2019,10477.177
52.18834747222222,-117.25233734166667,2167.1761,0.43194,65,2019,18024.725
52.188331291666664,-117.25235232500002,2167.4098,0.43056,65,2019,25569.807
52.18832413888889,-117.25235725555554,2167.4948,0.42917,65,2019,33115.346
52.188313302777765,-117.25236965555557,2167.5309,0.42778,65,2019,40663.756
52.188293222222214,-117.2523947861111,2167.6323,0.42639,65,2019,48210.646
52.18827395277778,-117.25242351666668,2167.7794,0.42500,65,2019,55754.336
52.18825445277778,-117.2524556222222,2168.0036,0.42361,65,2019,63299.062
52.18822991666666,-117.25249129444443,2168.1922,0.42222,65,2019,70844.214
52.188197838888875,-117.25254497222222,2168.5296,0.42083,65,2019,78394.232
52.18816723888888,-117.25259402777777,2168.6288,0.41944,65,2019,85945.308
52.18813508611111,-117.25264050277778,2168.8918,0.41806,65,2019,93497.976
52.18810959166667,-117.25268888055554,2169.1042,0.41667,65,2019,101052.350
52.188076766666654,-117.25273874166665,2169.3373,0.41528,65,2019,108607.821
52.18804363333333,-117.25279772777778,2169.957,0.41389,65,2019,116165.108
52.18801709166667,-117.25285348055556,2170.0034,0.41250,65,2019,123723.242
52.18798466388888,-117.25292218333334,2170.2573,0.41111,65,2019,131280.602
52.18796155555554,-117.25298407222223,2170.3427,0.40972,65,2019,138830.043
52.18794235,-117.253057125,2170.7279,0.40833,65,2019,146377.227
52.187925430555545,-117.25313579444442,2170.9917,0.40694,65,2019,153925.482
52.1879202611111,-117.25321295833334,2171.3835,0.40556,65,2019,161478.694
52.187923280555545,-117.25329711388889,2171.9203,0.40417,65,2019,169036.324
52.18792797777777,-117.25336923055555,2172.0626,0.40278,65,2019,176591.960
52.18793933333333,-117.25343525277776,2172.7194,0.40139,65,2019,184144.452
52.18795216111109,-117.25350060277776,2173.2347,0.40000,65,2019,191698.534
52.1879620361111,-117.25355565833334,2173.561,0.39861,65,2019,199248.647
52.18796905555555,-117.25358984444446,2173.7781,0.39722,65,2019,206792.415
52.187980786111105,-117.25363346944445,2174.1554,0.39583,65,2019,214331.703
52.18799141388888,-117.2536745638889,2174.3076,0.39444,65,2019,221867.216
52.188002947222216,-117.25371501944446,2174.5466,0.39306,65,2019,229396.362
52.18801610555556,-117.2537672388889,2174.9264,0.39167,65,2019,236922.596
52.188038019444434,-117.25383233611112,2175.199,0.39028,65,2019,244449.281
52.18805792222222,-117.25390669722222,2175.5034,0.38889,65,2019,251976.331
52.18807184166666,-117.25398343055554,2175.6692,0.38750,65,2019,259500.974
52.188090452777764,-117.25405897777779,2175.7574,0.38611,65,2019,267024.413
52.188108180555545,-117.25413643333333,2175.7615,0.38472,65,2019,274548.637
52.18812518055555,-117.25422119722221,2175.7973,0.38333,65,2019,282076.035
52.18813794166666,-117.25429781944445,2175.7444,0.38194,65,2019,289600.717
52.18815199722222,-117.2543659138889,2175.8468,0.38056,65,2019,297118.797
52.18816413888889,-117.25443899444443,2175.9543,0.37917,65,2019,304632.947
52.18817786944444,-117.25451107777778,2176.1098,0.37778,65,2019,312142.384
52.18819396388888,-117.25457929166669,2176.4532,0.37639,65,2019,319648.369
52.18820314722221,-117.25465536944445,2176.6939,0.37500,65,2019,327151.709
52.18821480833332,-117.25472470833333,2176.9993,0.37361,65,2019,334649.037
52.18822424166666,-117.2547861,2177.3131,0.37222,65,2019,342143.672
52.18823767222222,-117.25484391666669,2177.4557,0.37083,65,2019,349634.681
52.18825345277777,-117.25490203055557,2177.6907,0.36944,65,2019,357120.196
52.18827080555555,-117.25496659166667,2177.9821,0.36806,65,2019,364602.725
52.188292477777765,-117.25503380833334,2178.2266,0.36667,65,2019,372082.269
52.188310313888884,-117.2550998277778,2178.5258,0.36528,65,2019,379559.373
52.1883282361111,-117.255173725,2178.7294,0.36389,65,2019,387038.875
52.18834058611111,-117.25523602222223,2179.0822,0.36250,65,2019,394514.636
52.188354877777776,-117.25531205555556,2179.3765,0.36111,65,2019,401989.489
52.18837336944444,-117.25538492222223,2179.6987,0.35972,65,2019,409465.100
52.188388186111105,-117.25545340833334,2179.8092,0.35833,65,2019,416942.392
52.188404388888884,-117.25553156666666,2180.0018,0.35694,65,2019,424420.528
52.18842434722222,-117.2556021361111,2180.2772,0.35556,65,2019,431897.946
52.18844357777777,-117.25567561388888,2180.5049,0.35417,65,2019,439375.325
52.18846476388889,-117.25575224166667,2180.7648,0.35278,65,2019,446851.307
52.188484869444444,-117.25582731944446,2180.9848,0.35139,65,2019,454317.352
52.18850231944443,-117.25590771944445,2181.2185,0.35000,65,2019,461776.643
52.1885206,-117.25598193055554,2181.4637,0.34861,65,2019,469232.818
52.18853422499999,-117.25605605,2181.4286,0.34722,65,2019,476687.382
52.18855371666666,-117.25613284722222,2181.6392,0.34583,65,2019,484143.695
52.18857163888889,-117.25619437777775,2181.5562,0.34444,65,2019,491594.643
52.188620175,-117.25634018333335,2179.7757,0.34167,65,2019,-493520.472
52.18864331666665,-117.25640795277778,2180.0027,0.34028,65,2019,-486088.617
52.188668191666665,-117.25647370555555,2180.1967,0.33889,65,2019,-478664.969
52.188692524999986,-117.25654366388889,2180.3761,0.33750,65,2019,-471246.465
52.18871623055554,-117.25660877222222,2180.496,0.33611,65,2019,-463829.038
52.18874695555554,-117.25666667222221,2180.7492,0.33472,65,2019,-456412.462
52.18877013333332,-117.25673326111112,2180.707,0.33333,65,2019,-448995.418
52.188793338888885,-117.25679395833335,2180.7512,0.33194,65,2019,-441578.359
52.18881679999999,-117.25684598888887,2180.8263,0.33056,65,2019,-434162.991
52.18883721388889,-117.25690215833333,2180.8713,0.32917,65,2019,-426747.587
52.18885880833333,-117.25695996111111,2180.9106,0.32778,65,2019,-419331.553
52.18888053055556,-117.25701267222222,2181.0195,0.32639,65,2019,-411916.836
52.1889065111111,-117.25707443611111,2181.1854,0.32500,65,2019,-404501.478
52.188931113888884,-117.25713655833334,2181.308,0.32361,65,2019,-397090.023
52.18895332499999,-117.25719591111108,2181.1314,0.32222,65,2019,-389685.654
52.18897818055555,-117.25725515555555,2181.2455,0.32083,65,2019,-382283.423
52.189001880555544,-117.25731481388887,2181.3521,0.31944,65,2019,-374882.717
52.18902551944445,-117.25736906388889,2181.3434,0.31806,65,2019,-367486.276
52.189047413888886,-117.25742397222226,2183.4985,0.31667,65,2019,-360093.150
52.189071266666666,-117.25748501944446,2183.3667,0.31528,65,2019,-352703.403
52.18909332222221,-117.25754517222222,2183.351,0.31389,65,2019,-345313.275
52.189118697222206,-117.2576043888889,2183.3141,0.31250,65,2019,-337921.726
52.189144694444444,-117.257661125,2183.2522,0.31111,65,2019,-330529.655
52.18916730555555,-117.25772448055554,2183.3554,0.30972,65,2019,-323139.928
52.18919658333332,-117.25777838333333,2183.5565,0.30833,65,2019,-315752.100
52.18921974722221,-117.25783477777777,2183.5517,0.30694,65,2019,-308365.486
52.189241325,-117.25789809166666,2183.8231,0.30556,65,2019,-300977.672
52.18926589444443,-117.25795532777778,2183.787,0.30417,65,2019,-293589.495
52.18929184722222,-117.25801639166667,2183.8643,0.30278,65,2019,-286202.613
52.18931408888888,-117.25806875555554,2183.9909,0.30139,65,2019,-278819.190
52.189334936111095,-117.25812525833335,2184.0963,0.30000,65,2019,-271440.275
52.18935990555555,-117.25818565833333,2184.3795,0.29861,65,2019,-264064.644
52.18938394166666,-117.2582431861111,2184.5549,0.29722,65,2019,-256690.489
52.18940859166665,-117.2582995861111,2184.7266,0.29583,65,2019,-249315.524
52.18943287777777,-117.25835897222225,2184.8161,0.29444,65,2019,-241941.085
52.18945788055554,-117.25842013333332,2184.7881,0.29306,65,2019,-234572.042
52.18948508333333,-117.25847528888889,2184.9437,0.29167,65,2019,-227203.381
52.18951007222221,-117.25853165555556,2185.1205,0.29028,65,2019,-219831.516
52.189528188888886,-117.2585928888889,2185.0559,0.28889,65,2019,-212465.326
52.189552272222215,-117.25865279999996,2185.3755,0.28750,65,2019,-205101.900
52.18957586944443,-117.25871195555554,2185.4076,0.28611,65,2019,-197742.396
52.18960124166666,-117.25877044722219,2185.5801,0.28472,65,2019,-190387.459
52.18962225277777,-117.25882691666668,2185.6597,0.28333,65,2019,-183035.697
52.18964585277777,-117.25888018888891,2185.793,0.28194,65,2019,-175683.363
52.18967035833333,-117.25893738333332,2186.0577,0.28056,65,2019,-168329.619
52.18969386666666,-117.25899522499999,2185.9392,0.27917,65,2019,-160970.732
52.18971844722221,-117.2590545638889,2185.8087,0.27778,65,2019,-153612.682
52.189745824999996,-117.25911570277778,2185.9683,0.27639,65,2019,-146254.544
52.189767272222205,-117.2591759361111,2185.9124,0.27500,65,2019,-138899.984
52.18979472222221,-117.25922709444444,2186.0838,0.27361,65,2019,-131543.715
52.18982057777777,-117.25929193055558,2186.0759,0.27222,65,2019,-124188.801
52.18984573055555,-117.25934601666665,2186.1421,0.27083,65,2019,-116836.178
52.18987293611111,-117.25939843611113,2186.0876,0.26944,65,2019,-109490.219
52.18990169999999,-117.25944840555556,2185.8513,0.26806,65,2019,-102146.088
52.189929455555536,-117.25949730277776,2185.7191,0.26667,65,2019,-94803.089
52.189955930555556,-117.25955214722222,2185.5549,0.26528,65,2019,-87461.988
